date,workout_name,duration,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,rpe,exercise_normalized,set_volume,effective_load
2021-09-13 10:41:41,PUSH 1,,Bench Press (Barbell),1,35.0,10,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,bench press,350.0,31.5
2021-09-13 10:41:41,PUSH 1,,Bench Press (Barbell),2,35.0,9,0,0,,,10.0,bench press,315.0,35.0
2021-09-13 10:41:41,PUSH 1,,Bench Press (Barbell),3,35.0,8,0,0,,,10.0,bench press,280.0,35.0
2021-09-13 10:41:41,PUSH 1,,Bench Press (Barbell),4,35.0,7,0,0,,,10.0,bench press,245.0,35.0
2021-09-13 10:41:41,PUSH 1,,Incline Cable Chest Fly,1,12.5,12,0,0,,,9.5,incline cable chest fly,150.0,11.875
2021-09-13 10:41:41,PUSH 1,,Incline Cable Chest Fly,2,12.5,10,0,0,,,10.0,incline cable chest fly,125.0,12.5
2021-09-13 10:41:41,PUSH 1,,Incline Cable Chest Fly,3,12.5,8,0,0,,,10.0,incline cable chest fly,100.0,12.5
2021-09-13 10:41:41,PUSH 1,,Incline Cable Chest Fly,4,12.5,7,0,0,,,10.0,incline cable chest fly,87.5,12.5
2021-09-13 10:41:41,PUSH 1,,Overhead Press (Dumbbell),1,12.0,10,0,0,,,8.0,overhead press,120.0,9.600000000000001
2021-09-13 10:41:41,PUSH 1,,Overhead Press (Dumbbell),2,12.0,12,0,0,,,10.0,overhead press,144.0,12.0
2021-09-13 10:41:41,PUSH 1,,Overhead Press (Dumbbell),3,12.0,9,0,0,,,10.0,overhead press,108.0,12.0
2021-09-13 10:41:41,PUSH 1,,Overhead Press (Dumbbell),4,12.0,12,0,0,,,10.0,overhead press,144.0,12.0
2021-09-13 10:41:41,PUSH 1,,Lateral Raise (Cable),1,3.75,24,0,0,,,10.0,lateral raise,90.0,3.75
2021-09-13 10:41:41,PUSH 1,,Lateral Raise (Cable),2,3.75,26,0,0,,,10.0,lateral raise,97.5,3.75
2021-09-13 10:41:41,PUSH 1,,Lateral Raise (Cable),3,3.75,30,0,0,,,10.0,lateral raise,112.5,3.75
2021-09-13 10:41:41,PUSH 1,,Lateral Raise (Cable),4,3.75,24,0,0,,,10.0,lateral raise,90.0,3.75
2021-09-13 10:41:41,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),1,21.25,8,0,0,,,10.0,triceps pushdown,170.0,21.25
2021-09-13 10:41:41,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),2,21.25,10,0,0,,,10.0,triceps pushdown,212.5,21.25
2021-09-13 10:41:41,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),3,21.25,10,0,0,,,10.0,triceps pushdown,212.5,21.25
2021-09-13 10:41:41,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),4,21.25,10,0,0,,,10.0,triceps pushdown,212.5,21.25
2021-09-13 10:41:41,PUSH 1,,Face Pull (Cable),1,11.25,20,0,0,,,7.0,face pull,225.0,7.874999999999999
2021-09-13 10:41:41,PUSH 1,,Face Pull (Cable),2,13.75,20,0,0,,,,face pull,275.0,0.0
2021-09-13 10:41:41,PUSH 1,,Face Pull (Cable),3,13.75,20,0,0,,,,face pull,275.0,0.0
2021-09-14 10:59:35,PULL 1,,Lat Pull In,1,8.0,15,0,0,,"Focusing on BACK, BICEPS AND REAR DELTOIDS",,lat pull in,120.0,0.0
2021-09-14 10:59:35,PULL 1,,Lat Pull In,2,8.0,15,0,0,,,,lat pull in,120.0,0.0
2021-09-14 10:59:35,PULL 1,,Bent Over One Arm Row (Dumbbell),1,45.0,10,0,0,,,7.5,bent over one arm row,450.0,33.75
2021-09-14 10:59:35,PULL 1,,Bent Over One Arm Row (Dumbbell),2,45.0,12,0,0,,,9.0,bent over one arm row,540.0,40.5
2021-09-14 10:59:35,PULL 1,,Bent Over One Arm Row (Dumbbell),3,45.0,9,0,0,,,10.0,bent over one arm row,405.0,45.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown - Wide Grip (Cable),1,40.0,15,0,0,,,10.0,lat pulldown - wide grip,600.0,40.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown - Wide Grip (Cable),2,40.0,11,0,0,,,10.0,lat pulldown - wide grip,440.0,40.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown (Cable),1,40.0,13,0,0,,,10.0,lat pulldown,520.0,40.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown (Cable),2,40.0,12,0,0,,,10.0,lat pulldown,480.0,40.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown - Underhand Close Grip,1,40.0,10,0,0,,,9.0,lat pulldown - underhand close grip,400.0,36.0
2021-09-14 10:59:35,PULL 1,,Lat Pulldown - Underhand Close Grip,2,40.0,13,0,0,,,9.0,lat pulldown - underhand close grip,520.0,36.0
2021-09-14 10:59:35,PULL 1,,Face Pull (Cable),1,21.25,15,0,0,,,9.0,face pull,318.75,19.125
2021-09-14 10:59:35,PULL 1,,Face Pull (Cable),2,18.75,15,0,0,,,8.0,face pull,281.25,15.0
2021-09-14 10:59:35,PULL 1,,Incline Row (Dumbbell),1,20.0,10,0,0,,,9.0,incline row,200.0,18.0
2021-09-14 10:59:35,PULL 1,,Incline Row (Dumbbell),2,16.0,10,0,0,,,9.5,incline row,160.0,15.2
2021-09-14 10:59:35,PULL 1,,Incline Row (Dumbbell),3,12.0,13,0,0,,,9.5,incline row,156.0,11.399999999999999
2021-09-14 10:59:35,PULL 1,,Bicep Curl (Barbell),1,17.5,15,0,0,,,8.0,bicep curl,262.5,14.0
2021-09-14 10:59:35,PULL 1,,Bicep Curl (Barbell),2,22.5,8,0,0,,,10.0,bicep curl,180.0,22.5
2021-09-14 10:59:35,PULL 1,,Bicep Curl (Barbell),3,22.5,6,0,0,,,10.0,bicep curl,135.0,22.5
2021-09-14 10:59:35,PULL 1,,Bicep Curl (Barbell),4,22.5,4,0,0,,,10.0,bicep curl,90.0,22.5
2021-09-14 10:59:35,PULL 1,,Incline Curl (Dumbbell),1,12.0,10,0,0,,,,incline curl,120.0,0.0
2021-09-14 10:59:35,PULL 1,,Incline Curl (Dumbbell),2,12.0,9,0,0,,,10.0,incline curl,108.0,12.0
2021-09-14 10:59:35,PULL 1,,Incline Curl (Dumbbell),3,12.0,6,0,0,,,10.0,incline curl,72.0,12.0
2021-09-16 11:32:01,PUSH 2,,Overhead Press (Barbell),1,20.0,10,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,overhead press,200.0,18.0
2021-09-16 11:32:01,PUSH 2,,Overhead Press (Barbell),2,20.0,10,0,0,,,9.5,overhead press,200.0,19.0
2021-09-16 11:32:01,PUSH 2,,Overhead Press (Barbell),3,20.0,10,0,0,,,9.5,overhead press,200.0,19.0
2021-09-16 11:32:01,PUSH 2,,Overhead Press (Barbell),4,20.0,8,0,0,,,10.0,overhead press,160.0,20.0
2021-09-16 11:32:01,PUSH 2,,Bench Press - Close Grip (Barbell),1,35.0,10,0,0,,,7.0,bench press - close grip,350.0,24.5
2021-09-16 11:32:01,PUSH 2,,Bench Press - Close Grip (Barbell),2,35.0,9,0,0,,,10.0,bench press - close grip,315.0,35.0
2021-09-16 11:32:01,PUSH 2,,Bench Press - Close Grip (Barbell),3,35.0,7,0,0,,,10.0,bench press - close grip,245.0,35.0
2021-09-16 11:32:01,PUSH 2,,Incline Chest Fly (Dumbbell),1,14.0,15,0,0,,,8.0,incline chest fly,210.0,11.200000000000001
2021-09-16 11:32:01,PUSH 2,,Incline Chest Fly (Dumbbell),2,16.0,13,0,0,,,10.0,incline chest fly,208.0,16.0
2021-09-16 11:32:01,PUSH 2,,Incline Chest Fly (Dumbbell),3,16.0,13,0,0,,,9.5,incline chest fly,208.0,15.2
2021-09-16 11:32:01,PUSH 2,,Incline Chest Fly (Dumbbell),4,18.0,10,0,0,,,,incline chest fly,180.0,0.0
2021-09-16 11:32:01,PUSH 2,,Upright Row (Cable),1,13.75,10,0,0,,,8.0,upright row,137.5,11.0
2021-09-16 11:32:01,PUSH 2,,Upright Row (Cable),2,13.75,12,0,0,,,,upright row,165.0,0.0
2021-09-16 11:32:01,PUSH 2,,Upright Row (Cable),3,13.75,12,0,0,,,,upright row,165.0,0.0
2021-09-16 11:32:01,PUSH 2,,Lateral Raise (Dumbbell),1,14.0,10,0,0,,,10.0,lateral raise,140.0,14.0
2021-09-16 11:32:01,PUSH 2,,Lateral Raise (Dumbbell),2,12.0,7,0,0,,,10.0,lateral raise,84.0,12.0
2021-09-16 11:32:01,PUSH 2,,Lateral Raise (Dumbbell),3,12.0,5,0,0,,,10.0,lateral raise,60.0,12.0
2021-09-16 11:32:01,PUSH 2,,Triceps Extension (Cable),1,11.25,11,0,0,,,9.0,triceps extension,123.75,10.125
2021-09-16 11:32:01,PUSH 2,,Triceps Extension (Cable),2,13.75,9,0,0,,,9.0,triceps extension,123.75,12.375
2021-09-16 11:32:01,PUSH 2,,Triceps Extension (Cable),3,13.75,8,0,0,,,9.5,triceps extension,110.0,13.0625
2021-09-16 11:32:01,PUSH 2,,Triceps Extension (Cable),4,13.75,8,0,0,,,10.0,triceps extension,110.0,13.75
2021-09-16 11:32:01,PUSH 2,,Push Up,1,0.0,10,0,0,,,8.0,push up,0.0,0.0
2021-09-16 11:32:01,PUSH 2,,Push Up,2,0.0,10,0,0,,,8.0,push up,0.0,0.0
2021-09-17 14:07:42,PULL 2,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2021-09-17 14:07:42,PULL 2,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2021-09-17 14:07:42,PULL 2,,Lat Pulldown (Cable),1,47.0,12,0,0,,,9.0,lat pulldown,564.0,42.300000000000004
2021-09-17 14:07:42,PULL 2,,Lat Pulldown (Cable),2,47.0,10,0,0,,,9.0,lat pulldown,470.0,42.300000000000004
2021-09-17 14:07:42,PULL 2,,Lat Pulldown (Cable),3,47.0,10,0,0,,,9.5,lat pulldown,470.0,44.65
2021-09-17 14:07:42,PULL 2,,Seated Row (Cable),1,38.75,10,0,0,,,8.0,seated row,387.5,31.0
2021-09-17 14:07:42,PULL 2,,Seated Row (Cable),2,38.75,11,0,0,,,9.0,seated row,426.25,34.875
2021-09-17 14:07:42,PULL 2,,Seated Row (Cable),3,41.25,10,0,0,,,10.0,seated row,412.5,41.25
2021-09-17 14:07:42,PULL 2,,Seated Row (Cable),4,41.25,11,0,0,,,10.0,seated row,453.75,41.25
2021-09-17 14:07:42,PULL 2,,Bent Over One Arm Row (Dumbbell),1,45.0,12,0,0,,,9.5,bent over one arm row,540.0,42.75
2021-09-17 14:07:42,PULL 2,,Bent Over One Arm Row (Dumbbell),2,45.0,10,0,0,,,10.0,bent over one arm row,450.0,45.0
2021-09-17 14:07:42,PULL 2,,Bent Over One Arm Row (Dumbbell),3,45.0,8,0,0,,,10.0,bent over one arm row,360.0,45.0
2021-09-17 14:07:42,PULL 2,,Kneeling Cable Pullover,1,21.25,10,0,0,,,,kneeling cable pullover,212.5,0.0
2021-09-17 14:07:42,PULL 2,,Kneeling Cable Pullover,2,21.25,10,0,0,,,,kneeling cable pullover,212.5,0.0
2021-09-17 14:07:42,PULL 2,,Kneeling Cable Pullover,3,26.25,8,0,0,,,,kneeling cable pullover,210.0,0.0
2021-09-17 14:07:42,PULL 2,,Upright Row (Barbell),1,22.5,6,0,0,,,7.0,upright row,135.0,15.749999999999998
2021-09-17 14:07:42,PULL 2,,Upright Row (Barbell),2,22.5,10,0,0,,,9.0,upright row,225.0,20.25
2021-09-17 14:07:42,PULL 2,,Upright Row (Barbell),3,22.5,10,0,0,,,10.0,upright row,225.0,22.5
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Barbell),1,22.5,7,0,0,,,10.0,bicep curl,157.5,22.5
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Barbell),2,22.5,6,0,0,,,10.0,bicep curl,135.0,22.5
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Barbell),3,22.5,6,0,0,,,10.0,bicep curl,135.0,22.5
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Dumbbell),1,18.0,12,0,0,1st set: Reverse Grip\n2nd set: Hammer Grip\n3rd set: Normal Grip,,,bicep curl,216.0,0.0
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Dumbbell),2,18.0,10,0,0,,,,bicep curl,180.0,0.0
2021-09-17 14:07:42,PULL 2,,Bicep Curl (Dumbbell),3,18.0,8,0,0,,,,bicep curl,144.0,0.0
2021-09-20 10:37:29,PUSH 1,,Bench Press (Barbell),1,35.0,12,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,bench press,420.0,31.5
2021-09-20 10:37:29,PUSH 1,,Bench Press (Barbell),2,35.0,8,0,0,,,10.0,bench press,280.0,35.0
2021-09-20 10:37:29,PUSH 1,,Bench Press (Barbell),3,35.0,5,0,0,,,10.0,bench press,175.0,35.0
2021-09-20 10:37:29,PUSH 1,,Bench Press (Barbell),4,35.0,7,0,0,,,10.0,bench press,245.0,35.0
2021-09-20 10:37:29,PUSH 1,,Incline Cable Chest Fly,1,17.5,10,0,0,,,9.0,incline cable chest fly,175.0,15.75
2021-09-20 10:37:29,PUSH 1,,Incline Cable Chest Fly,2,17.5,10,0,0,,,10.0,incline cable chest fly,175.0,17.5
2021-09-20 10:37:29,PUSH 1,,Incline Cable Chest Fly,3,17.5,6,0,0,,,10.0,incline cable chest fly,105.0,17.5
2021-09-20 10:37:29,PUSH 1,,Incline Cable Chest Fly,4,17.5,5,0,0,,,10.0,incline cable chest fly,87.5,17.5
2021-09-20 10:37:29,PUSH 1,,Incline Cable Chest Fly,5,12.5,10,0,0,,,,incline cable chest fly,125.0,0.0
2021-09-20 10:37:29,PUSH 1,,Overhead Press (Dumbbell),1,14.0,12,0,0,,,8.0,overhead press,168.0,11.200000000000001
2021-09-20 10:37:29,PUSH 1,,Overhead Press (Dumbbell),2,14.0,12,0,0,,,10.0,overhead press,168.0,14.0
2021-09-20 10:37:29,PUSH 1,,Overhead Press (Dumbbell),3,14.0,12,0,0,,,10.0,overhead press,168.0,14.0
2021-09-20 10:37:29,PUSH 1,,Overhead Press (Dumbbell),4,14.0,9,0,0,,,10.0,overhead press,126.0,14.0
2021-09-20 10:37:29,PUSH 1,,Lateral Raise (Cable),1,3.75,20,0,0,,,10.0,lateral raise,75.0,3.75
2021-09-20 10:37:29,PUSH 1,,Lateral Raise (Cable),2,3.75,19,0,0,,,10.0,lateral raise,71.25,3.75
2021-09-20 10:37:29,PUSH 1,,Lateral Raise (Cable),3,3.75,18,0,0,,,10.0,lateral raise,67.5,3.75
2021-09-20 10:37:29,PUSH 1,,Lateral Raise (Cable),4,3.75,19,0,0,,,10.0,lateral raise,71.25,3.75
2021-09-20 10:37:29,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),1,23.75,10,0,0,,,10.0,triceps pushdown,237.5,23.75
2021-09-20 10:37:29,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),2,23.75,14,0,0,,,10.0,triceps pushdown,332.5,23.75
2021-09-20 10:37:29,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),3,23.75,10,0,0,,,10.0,triceps pushdown,237.5,23.75
2021-09-20 10:37:29,PUSH 1,,Triceps Pushdown (Cable - Straight Bar),4,23.75,7,0,0,,,10.0,triceps pushdown,166.25,23.75
2021-09-20 10:37:29,PUSH 1,,Face Pull (Cable),1,21.25,10,0,0,,,7.0,face pull,212.5,14.874999999999998
2021-09-20 10:37:29,PUSH 1,,Face Pull (Cable),2,21.25,15,0,0,,,7.5,face pull,318.75,15.9375
2021-09-20 10:37:29,PUSH 1,,Face Pull (Cable),3,21.25,15,0,0,,,8.5,face pull,318.75,18.0625
2021-09-21 11:35:18,PULL 1,,Lat Pull In,1,8.0,15,0,0,,"Focusing on BACK, BICEPS AND REAR DELTOIDS",,lat pull in,120.0,0.0
2021-09-21 11:35:18,PULL 1,,Lat Pull In,2,8.0,15,0,0,,,,lat pull in,120.0,0.0
2021-09-21 11:35:18,PULL 1,,Lat Pulldown - Wide Grip (Cable),1,47.0,10,0,0,,,8.0,lat pulldown - wide grip,470.0,37.6
2021-09-21 11:35:18,PULL 1,,Lat Pulldown - Wide Grip (Cable),2,47.0,13,0,0,,,8.0,lat pulldown - wide grip,611.0,37.6
2021-09-21 11:35:18,PULL 1,,Lat Pulldown (Cable),1,47.0,13,0,0,,,8.5,lat pulldown,611.0,39.949999999999996
2021-09-21 11:35:18,PULL 1,,Lat Pulldown (Cable),2,47.0,13,0,0,,,,lat pulldown,611.0,0.0
2021-09-21 11:35:18,PULL 1,,Lat Pulldown - Underhand Close Grip,1,47.0,10,0,0,,,9.0,lat pulldown - underhand close grip,470.0,42.300000000000004
2021-09-21 11:35:18,PULL 1,,Lat Pulldown - Underhand Close Grip,2,47.0,13,0,0,,,,lat pulldown - underhand close grip,611.0,0.0
2021-09-21 11:35:18,PULL 1,,Bent Over One Arm Row (Dumbbell),1,22.5,24,0,0,,,8.0,bent over one arm row,540.0,18.0
2021-09-21 11:35:18,PULL 1,,Bent Over One Arm Row (Dumbbell),2,22.5,18,0,0,,,9.5,bent over one arm row,405.0,21.375
2021-09-21 11:35:18,PULL 1,,Bent Over One Arm Row (Dumbbell),3,22.5,18,0,0,,,10.0,bent over one arm row,405.0,22.5
2021-09-21 11:35:18,PULL 1,,Incline Row (Dumbbell),1,10.0,10,0,0,,,7.5,incline row,100.0,7.5
2021-09-21 11:35:18,PULL 1,,Incline Row (Dumbbell),2,12.0,12,0,0,,,9.0,incline row,144.0,10.8
2021-09-21 11:35:18,PULL 1,,Incline Row (Dumbbell),3,12.0,13,0,0,,,9.0,incline row,156.0,10.8
2021-09-21 11:35:18,PULL 1,,Bicep Curl (Barbell),1,22.5,10,0,0,,,8.0,bicep curl,225.0,18.0
2021-09-21 11:35:18,PULL 1,,Bicep Curl (Barbell),2,22.5,10,0,0,,,9.0,bicep curl,225.0,20.25
2021-09-21 11:35:18,PULL 1,,Bicep Curl (Barbell),3,22.5,10,0,0,,,9.5,bicep curl,225.0,21.375
2021-09-21 11:35:18,PULL 1,,Bicep Curl (Barbell),4,22.5,7,0,0,,,10.0,bicep curl,157.5,22.5
2021-09-21 11:35:18,PULL 1,,Incline Curl (Dumbbell),1,14.0,10,0,0,,,7.5,incline curl,140.0,10.5
2021-09-21 11:35:18,PULL 1,,Incline Curl (Dumbbell),2,18.0,10,0,0,,,8.0,incline curl,180.0,14.4
2021-09-21 11:35:18,PULL 1,,Incline Curl (Dumbbell),3,20.0,7,0,0,,,10.0,incline curl,140.0,20.0
2021-09-23 12:22:03,PUSH 2,,Overhead Press (Barbell),1,25.0,11,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",9.0,overhead press,275.0,22.5
2021-09-23 12:22:03,PUSH 2,,Overhead Press (Barbell),2,25.0,10,0,0,,,9.5,overhead press,250.0,23.75
2021-09-23 12:22:03,PUSH 2,,Overhead Press (Barbell),3,25.0,7,0,0,,,9.5,overhead press,175.0,23.75
2021-09-23 12:22:03,PUSH 2,,Overhead Press (Barbell),4,25.0,6,0,0,,,10.0,overhead press,150.0,25.0
2021-09-23 12:22:03,PUSH 2,,Overhead Press (Barbell),5,25.0,5,0,0,,,10.0,overhead press,125.0,25.0
2021-09-23 12:22:03,PUSH 2,,Bench Press - Close Grip (Barbell),1,35.0,10,0,0,,,7.0,bench press - close grip,350.0,24.5
2021-09-23 12:22:03,PUSH 2,,Bench Press - Close Grip (Barbell),2,35.0,10,0,0,,,8.5,bench press - close grip,350.0,29.75
2021-09-23 12:22:03,PUSH 2,,Bench Press - Close Grip (Barbell),3,35.0,10,0,0,,,9.5,bench press - close grip,350.0,33.25
2021-09-23 12:22:03,PUSH 2,,Bench Press - Close Grip (Barbell),4,37.5,6,0,0,,,10.0,bench press - close grip,225.0,37.5
2021-09-23 12:22:03,PUSH 2,,Incline Chest Fly (Dumbbell),1,20.0,10,0,0,,,9.5,incline chest fly,200.0,19.0
2021-09-23 12:22:03,PUSH 2,,Incline Chest Fly (Dumbbell),2,20.0,8,0,0,,,10.0,incline chest fly,160.0,20.0
2021-09-23 12:22:03,PUSH 2,,Incline Chest Fly (Dumbbell),3,20.0,6,0,0,,,10.0,incline chest fly,120.0,20.0
2021-09-23 12:22:03,PUSH 2,,Incline Chest Fly (Dumbbell),4,20.0,6,0,0,,,,incline chest fly,120.0,0.0
2021-09-23 12:22:03,PUSH 2,,Reverse Fly (Dumbbell),1,14.0,8,0,0,,,,reverse fly,112.0,0.0
2021-09-23 12:22:03,PUSH 2,,Reverse Fly (Dumbbell),2,12.0,10,0,0,,,9.0,reverse fly,120.0,10.8
2021-09-23 12:22:03,PUSH 2,,Reverse Fly (Dumbbell),3,12.0,10,0,0,,,,reverse fly,120.0,0.0
2021-09-23 12:22:03,PUSH 2,,Lateral Raise (Dumbbell),1,12.0,10,0,0,,,10.0,lateral raise,120.0,12.0
2021-09-23 12:22:03,PUSH 2,,Lateral Raise (Dumbbell),2,12.0,8,0,0,,,10.0,lateral raise,96.0,12.0
2021-09-23 12:22:03,PUSH 2,,Lateral Raise (Dumbbell),3,12.0,8,0,0,,,10.0,lateral raise,96.0,12.0
2021-09-23 12:22:03,PUSH 2,,Triceps Pushdown (Cable - Straight Bar),1,23.75,10,0,0,,,7.0,triceps pushdown,237.5,16.625
2021-09-23 12:22:03,PUSH 2,,Triceps Pushdown (Cable - Straight Bar),2,23.75,12,0,0,,,8.5,triceps pushdown,285.0,20.1875
2021-09-23 12:22:03,PUSH 2,,Triceps Pushdown (Cable - Straight Bar),3,26.25,10,0,0,,,10.0,triceps pushdown,262.5,26.25
2021-09-23 12:22:03,PUSH 2,,Triceps Pushdown (Cable - Straight Bar),4,26.25,6,0,0,,,10.0,triceps pushdown,157.5,26.25
2021-09-23 12:22:03,PUSH 2,,Triceps Pushdown (Cable - Straight Bar),5,26.25,6,0,0,,,10.0,triceps pushdown,157.5,26.25
2021-09-24 12:00:22,PULL 2,,Lat Pull In,1,8.75,15,0,0,,"Focusing on BACK, BICEPS and REAR DELTOIDS",,lat pull in,131.25,0.0
2021-09-24 12:00:22,PULL 2,,Lat Pull In,2,8.75,15,0,0,,,,lat pull in,131.25,0.0
2021-09-24 12:00:22,PULL 2,,Lat Pulldown (Cable),1,47.0,11,0,0,,,8.0,lat pulldown,517.0,37.6
2021-09-24 12:00:22,PULL 2,,Lat Pulldown (Cable),2,47.0,10,0,0,,,9.0,lat pulldown,470.0,42.300000000000004
2021-09-24 12:00:22,PULL 2,,Lat Pulldown (Cable),3,47.0,10,0,0,,,9.5,lat pulldown,470.0,44.65
2021-09-24 12:00:22,PULL 2,,Seated Row (Cable),1,41.25,12,0,0,,,8.0,seated row,495.0,33.0
2021-09-24 12:00:22,PULL 2,,Seated Row (Cable),2,41.25,12,0,0,,,9.0,seated row,495.0,37.125
2021-09-24 12:00:22,PULL 2,,Seated Row (Cable),3,41.25,13,0,0,,,9.0,seated row,536.25,37.125
2021-09-24 12:00:22,PULL 2,,Seated Row (Cable),4,41.25,12,0,0,,,9.5,seated row,495.0,39.1875
2021-09-24 12:00:22,PULL 2,,Bent Over One Arm Row (Dumbbell),1,22.5,22,0,0,,,8.5,bent over one arm row,495.0,19.125
2021-09-24 12:00:22,PULL 2,,Bent Over One Arm Row (Dumbbell),2,22.5,20,0,0,,,9.0,bent over one arm row,450.0,20.25
2021-09-24 12:00:22,PULL 2,,Bent Over One Arm Row (Dumbbell),3,22.5,26,0,0,,,10.0,bent over one arm row,585.0,22.5
2021-09-24 12:00:22,PULL 2,,Upright Row (Barbell),1,22.5,12,0,0,,,8.0,upright row,270.0,18.0
2021-09-24 12:00:22,PULL 2,,Upright Row (Barbell),2,22.5,12,0,0,,,9.0,upright row,270.0,20.25
2021-09-24 12:00:22,PULL 2,,Upright Row (Barbell),3,25.0,12,0,0,,,10.0,upright row,300.0,25.0
2021-09-24 12:00:22,PULL 2,,Upright Row (Barbell),4,25.0,8,0,0,,,,upright row,200.0,0.0
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Barbell),1,22.5,8,0,0,,,10.0,bicep curl,180.0,22.5
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Barbell),2,22.5,10,0,0,,,10.0,bicep curl,225.0,22.5
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Barbell),3,22.5,8,0,0,,,10.0,bicep curl,180.0,22.5
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Barbell),4,22.5,9,0,0,,,10.0,bicep curl,202.5,22.5
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Dumbbell),1,18.0,12,0,0,1st set: Reverse Grip\n2nd set: Hammer Grip\n3rd set: Normal Grip,,,bicep curl,216.0,0.0
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Dumbbell),2,20.0,10,0,0,,,9.5,bicep curl,200.0,19.0
2021-09-24 12:00:22,PULL 2,,Bicep Curl (Dumbbell),3,20.0,10,0,0,,,9.5,bicep curl,200.0,19.0
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),1,37.5,11,0,0,,"Focusing on CHEST, SHOULDERS and TRICEPS",7.5,bench press,412.5,28.125
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),2,37.5,11,0,0,,,8.0,bench press,412.5,30.0
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),3,37.5,11,0,0,,,10.0,bench press,412.5,37.5
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),4,40.0,10,0,0,,,9.0,bench press,400.0,36.0
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),5,40.0,8,0,0,,,10.0,bench press,320.0,40.0
2021-09-27 11:13:57,PUSH 1,,Bench Press (Barbell),6,40.0,8,0,0,,,10.0,bench press,320.0,40.0
2021-09-27 11:13:57,PUSH 1,,Incline Cable Chest Fly,1,17.5,11,0,0,,,9.5,incline cable chest fly,192.5,16.625
2021-09-27 11:13:57,PUSH 1,,Incline Cable Chest Fly,2,17.5,6,0,0,,,10.0,incline cable chest fly,105.0,17.5
2021-09-27 11:13:57,PUSH 1,,Incline Cable Chest Fly,3,17.5,7,0,0,,,10.0,incline cable chest fly,122.5,17.5
2021-09-27 11:13:57,PUSH 1,,Incline Cable Chest Fly,4,17.5,5,0,0,,,10.0,incline cable chest fly,87.5,17.5
2021-09-27 11:13:57,PUSH 1,,Incline Cable Chest Fly,5,12.5,10,0,0,,,10.0,incline cable chest fly,125.0,12.5
2021-09-27 11:13:57,PUSH 1,,Overhead Press (Dumbbell),1,16.0,12,0,0,,,8.0,overhead press,192.0,12.8
2021-09-27 11:13:57,PUSH 1,,Overhead Press (Dumbbell),2,18.0,12,0,0,,,9.0,overhead press,216.0,16.2
2021-09-27 11:13:57,PUSH 1,,Overhead Press (Dumbbell),3,18.0,11,0,0,,,10.0,overhead press,198.0,18.0
2021-09-27 11:13:57,PUSH 1,,Overhead Press (Dumbbell),4,18.0,10,0,0,,,10.0,overhead press,180.0,18.0
2021-09-27 11:13:57,PUSH 1,,Overhead Press (Dumbbell),5,18.0,8,0,0,,,10.0,overhead press,144.0,18.0
2021-09-27 11:13:57,PUSH 1,,Lateral Raise (Cable),1,6.25,16,0,0,,,10.0,lateral raise,100.0,6.25
2021-09-27 11:13:57,PUSH 1,,Lateral Raise (Cable),2,3.75,24,0,0,,,10.0,lateral raise,90.0,3.75
2021-09-27 11:13:57,PUSH 1,,Lateral Raise (Cable),3,3.75,24,0,0,,,10.0,lateral raise,90.0,3.75
