date,workout_name,exercise_name,set_order,weight,reps,distance,seconds,notes,workout_notes,exercise_normalized,set_volume,rpe,effective_load
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),2,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),3,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),4,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),6,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Incline Bench Press (Barbell),7,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Weighted dips,1,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,2,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,3,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,4,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 17:06:37,Chest,Incline Bench Press,1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press,2,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press,3,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-23 17:06:37,Chest,Incline Bench Press,4,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-10-23 17:06:37,Chest,Incline Bench Press,5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Incline Bench Press,6,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Incline Bench Press,7,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-23 17:06:37,Chest,Weighted dips,1,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,2,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,3,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 17:06:37,Chest,Weighted dips,4,315.0,8,0.0,0,,,weighted dips,2520.0,,0.0
2015-10-23 22:01:34,Squat 1,Squat (Barbell),1,135.0,8,0.0,0,,,squat,1080.0,8.904109589041095,120.20547945205477
2015-10-23 22:01:34,Squat 1,Squat (Barbell),2,185.0,5,0.0,0,,,squat,925.0,8.904109589041095,164.72602739726025
2015-10-23 22:01:34,Squat 1,Squat (Barbell),3,225.0,7,0.0,0,,,squat,1575.0,8.904109589041095,200.34246575342465
2015-10-23 22:01:34,Squat 1,Squat (Barbell),4,275.0,5,0.0,0,,,squat,1375.0,8.904109589041095,244.8630136986301
2015-10-23 22:01:34,Squat 1,Squat (Barbell),5,315.0,5,0.0,0,,,squat,1575.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Squat (Barbell),6,315.0,6,0.0,0,,,squat,1890.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Squat (Barbell),7,315.0,8,0.0,0,,,squat,2520.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Leg press (hinge ),1,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Leg press (hinge ),2,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Leg press (hinge ),3,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Good Morning (Barbell),1,115.0,8,0.0,0,,,good morning,920.0,,0.0
2015-10-23 22:01:34,Squat 1,Good Morning (Barbell),2,115.0,8,0.0,0,,,good morning,920.0,,0.0
2015-10-23 22:01:34,Squat 1,Squat,1,135.0,8,0.0,0,,,squat,1080.0,8.904109589041095,120.20547945205477
2015-10-23 22:01:34,Squat 1,Squat,2,185.0,5,0.0,0,,,squat,925.0,8.904109589041095,164.72602739726025
2015-10-23 22:01:34,Squat 1,Squat,3,225.0,7,0.0,0,,,squat,1575.0,8.904109589041095,200.34246575342465
2015-10-23 22:01:34,Squat 1,Squat,4,275.0,5,0.0,0,,,squat,1375.0,8.904109589041095,244.8630136986301
2015-10-23 22:01:34,Squat 1,Squat,5,315.0,5,0.0,0,,,squat,1575.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Squat,6,315.0,6,0.0,0,,,squat,1890.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Squat,7,315.0,8,0.0,0,,,squat,2520.0,8.904109589041095,280.4794520547945
2015-10-23 22:01:34,Squat 1,Leg press,1,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Leg press,2,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Leg press,3,430.0,10,0.0,0,,,leg press,4300.0,8.795454545454545,378.20454545454544
2015-10-23 22:01:34,Squat 1,Good Morning,1,115.0,8,0.0,0,,,good morning,920.0,,0.0
2015-10-23 22:01:34,Squat 1,Good Morning,2,115.0,8,0.0,0,,,good morning,920.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,1,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,2,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,3,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,4,0.0,10,0.0,0,,,chin up,0.0,,0.0
2015-10-24 10:19:52,Back,Lat Pulldown,1,150.0,10,0.0,0,,,lat pulldown,1500.0,9.566919191919192,143.50378787878788
2015-10-24 10:19:52,Back,Lat Pulldown,2,150.0,10,0.0,0,,,lat pulldown,1500.0,9.566919191919192,143.50378787878788
2015-10-24 10:19:52,Back,Seated Cable Row (close Grip),1,130.0,8,0.0,0,,,seated cable row,1040.0,,0.0
2015-10-24 10:19:52,Back,Seated Cable Row (close Grip),2,130.0,8,0.0,0,,,seated cable row,1040.0,,0.0
2015-10-24 10:19:52,Back,Seated Cable Row (close Grip),3,130.0,8,0.0,0,,,seated cable row,1040.0,,0.0
2015-10-24 10:19:52,Back,Seated Cable Row (close Grip),4,130.0,8,0.0,0,,,seated cable row,1040.0,,0.0
2015-10-24 10:19:52,Back,Rear delt fly,1,120.0,12,0.0,0,,,rear delt fly,1440.0,,0.0
2015-10-24 10:19:52,Back,Rear delt fly,2,120.0,10,0.0,0,,,rear delt fly,1200.0,,0.0
2015-10-24 10:19:52,Back,Rear delt fly,3,120.0,12,0.0,0,,,rear delt fly,1440.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,1,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,2,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,3,47.5,8,0.0,0,,,chin up,380.0,,0.0
2015-10-24 10:19:52,Back,Chin Up,4,0.0,10,0.0,0,,,chin up,0.0,,0.0
2015-10-24 10:19:52,Back,Lat Pulldown,1,150.0,10,0.0,0,,,lat pulldown,1500.0,9.566919191919192,143.50378787878788
2015-10-24 10:19:52,Back,Lat Pulldown,2,150.0,10,0.0,0,,,lat pulldown,1500.0,9.566919191919192,143.50378787878788
2015-10-24 10:19:52,Back,Seated Row,1,130.0,8,0.0,0,,,seated row,1040.0,9.653985507246377,125.50181159420289
2015-10-24 10:19:52,Back,Seated Row,2,130.0,8,0.0,0,,,seated row,1040.0,9.653985507246377,125.50181159420289
2015-10-24 10:19:52,Back,Seated Row,3,130.0,8,0.0,0,,,seated row,1040.0,9.653985507246377,125.50181159420289
2015-10-24 10:19:52,Back,Seated Row,4,130.0,8,0.0,0,,,seated row,1040.0,9.653985507246377,125.50181159420289
2015-10-24 10:19:52,Back,Rear delt fly,1,120.0,12,0.0,0,,,rear delt fly,1440.0,,0.0
2015-10-24 10:19:52,Back,Rear delt fly,2,120.0,10,0.0,0,,,rear delt fly,1200.0,,0.0
2015-10-24 10:19:52,Back,Rear delt fly,3,120.0,12,0.0,0,,,rear delt fly,1440.0,,0.0
2015-10-30 13:07:09,Chest,Incline Bench Press,1,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-30 13:07:09,Chest,Incline Bench Press,2,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-30 13:07:09,Chest,Incline Bench Press,3,185.0,6,0.0,0,,,incline bench press,1110.0,9.791666666666666,181.14583333333331
2015-10-30 13:07:09,Chest,Incline Bench Press,4,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-10-30 13:07:09,Chest,Incline Bench Press,5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press,6,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press,7,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press,8,235.0,6,0.0,0,,,incline bench press,1410.0,9.791666666666666,230.10416666666666
2015-10-30 13:07:09,Chest,Weighted dips,1,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 13:07:09,Chest,Weighted dips,2,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 13:07:09,Chest,Weighted dips,3,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),1,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),2,135.0,5,0.0,0,,,incline bench press,675.0,9.791666666666666,132.1875
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),3,185.0,6,0.0,0,,,incline bench press,1110.0,9.791666666666666,181.14583333333331
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),4,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),6,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),7,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-10-30 13:07:09,Chest,Incline Bench Press (Barbell),8,235.0,6,0.0,0,,,incline bench press,1410.0,9.791666666666666,230.10416666666666
2015-10-30 13:07:09,Chest,Weighted dips,1,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 13:07:09,Chest,Weighted dips,2,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 13:07:09,Chest,Weighted dips,3,220.0,8,0.0,0,,,weighted dips,1760.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,1,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,2,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,4,0.0,12,0.0,0,,,chin up,0.0,,0.0
2015-10-30 17:47:44,Back,Seated Row,1,160.0,9,0.0,0,,,seated row,1440.0,9.653985507246377,154.46376811594203
2015-10-30 17:47:44,Back,Seated Row,2,175.0,10,0.0,0,,,seated row,1750.0,9.653985507246377,168.9447463768116
2015-10-30 17:47:44,Back,Seated Row,3,175.0,10,0.0,0,,,seated row,1750.0,9.653985507246377,168.9447463768116
2015-10-30 17:47:44,Back,Seated Row,4,175.0,9,0.0,0,,,seated row,1575.0,9.653985507246377,168.9447463768116
2015-10-30 17:47:44,Back,Rear delt fly,1,100.0,10,0.0,0,,,rear delt fly,1000.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,2,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,3,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,4,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Hammer Curl,1,70.0,10,0.0,0,,,hammer curl,700.0,,0.0
2015-10-30 17:47:44,Back,Hammer Curl,2,80.0,8,0.0,0,,,hammer curl,640.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,1,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,2,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-10-30 17:47:44,Back,Chin Up,4,0.0,12,0.0,0,,,chin up,0.0,,0.0
2015-10-30 17:47:44,Back,Seated Cable Row (close Grip),1,160.0,9,0.0,0,,,seated cable row,1440.0,,0.0
2015-10-30 17:47:44,Back,Seated Cable Row (close Grip),2,175.0,10,0.0,0,,,seated cable row,1750.0,,0.0
2015-10-30 17:47:44,Back,Seated Cable Row (close Grip),3,175.0,10,0.0,0,,,seated cable row,1750.0,,0.0
2015-10-30 17:47:44,Back,Seated Cable Row (close Grip),4,175.0,9,0.0,0,,,seated cable row,1575.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,1,100.0,10,0.0,0,,,rear delt fly,1000.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,2,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,3,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Rear delt fly,4,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-10-30 17:47:44,Back,Hammer Curl (Dumbbell ),1,70.0,10,0.0,0,,,hammer curl,700.0,,0.0
2015-10-30 17:47:44,Back,Hammer Curl (Dumbbell ),2,80.0,8,0.0,0,,,hammer curl,640.0,,0.0
2015-11-01 11:23:25,Squat 1,Squat,1,135.0,8,0.0,0,,,squat,1080.0,8.904109589041095,120.20547945205477
2015-11-01 11:23:25,Squat 1,Squat,2,185.0,8,0.0,0,,,squat,1480.0,8.904109589041095,164.72602739726025
2015-11-01 11:23:25,Squat 1,Squat,3,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2015-11-01 11:23:25,Squat 1,Squat,4,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2015-11-01 11:23:25,Squat 1,Squat,5,245.0,8,0.0,0,,,squat,1960.0,8.904109589041095,218.15068493150682
2015-11-01 11:23:25,Squat 1,Squat,6,245.0,8,0.0,0,,,squat,1960.0,8.904109589041095,218.15068493150682
2015-11-01 11:23:25,Squat 1,Squat,7,275.0,8,0.0,0,,,squat,2200.0,8.904109589041095,244.8630136986301
2015-11-01 11:23:25,Squat 1,Squat,8,295.0,8,0.0,0,,,squat,2360.0,8.904109589041095,262.6712328767123
2015-11-01 11:23:25,Squat 1,Squat,9,295.0,7,0.0,0,,,squat,2065.0,8.904109589041095,262.6712328767123
2015-11-01 11:23:25,Squat 1,Glute extension.,1,175.0,10,0.0,0,,,glute extension.,1750.0,,0.0
2015-11-01 11:23:25,Squat 1,Glute extension.,2,175.0,10,0.0,0,,,glute extension.,1750.0,,0.0
2015-11-01 11:23:25,Squat 1,Squat (Barbell),1,135.0,8,0.0,0,,,squat,1080.0,8.904109589041095,120.20547945205477
2015-11-01 11:23:25,Squat 1,Squat (Barbell),2,185.0,8,0.0,0,,,squat,1480.0,8.904109589041095,164.72602739726025
2015-11-01 11:23:25,Squat 1,Squat (Barbell),3,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2015-11-01 11:23:25,Squat 1,Squat (Barbell),4,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2015-11-01 11:23:25,Squat 1,Squat (Barbell),5,245.0,8,0.0,0,,,squat,1960.0,8.904109589041095,218.15068493150682
2015-11-01 11:23:25,Squat 1,Squat (Barbell),6,245.0,8,0.0,0,,,squat,1960.0,8.904109589041095,218.15068493150682
2015-11-01 11:23:25,Squat 1,Squat (Barbell),7,275.0,8,0.0,0,,,squat,2200.0,8.904109589041095,244.8630136986301
2015-11-01 11:23:25,Squat 1,Squat (Barbell),8,295.0,8,0.0,0,,,squat,2360.0,8.904109589041095,262.6712328767123
2015-11-01 11:23:25,Squat 1,Squat (Barbell),9,295.0,7,0.0,0,,,squat,2065.0,8.904109589041095,262.6712328767123
2015-11-01 11:23:25,Squat 1,Glute extension.,1,175.0,10,0.0,0,,,glute extension.,1750.0,,0.0
2015-11-01 11:23:25,Squat 1,Glute extension.,2,175.0,10,0.0,0,,,glute extension.,1750.0,,0.0
2015-11-04 19:21:19,Chest,Incline Bench Press,1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-11-04 19:21:19,Chest,Incline Bench Press,2,185.0,5,0.0,0,,,incline bench press,925.0,9.791666666666666,181.14583333333331
2015-11-04 19:21:19,Chest,Incline Bench Press,3,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press,4,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press,5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press,6,240.0,7,0.0,0,,,incline bench press,1680.0,9.791666666666666,235.0
2015-11-04 19:21:19,Chest,Seated Military Press,1,135.0,10,0.0,0,,,seated military press,1350.0,,0.0
2015-11-04 19:21:19,Chest,Seated Military Press,2,155.0,8,0.0,0,,,seated military press,1240.0,,0.0
2015-11-04 19:21:19,Chest,Seated Military Press,3,155.0,8,0.0,0,,,seated military press,1240.0,,0.0
2015-11-04 19:21:19,Chest,Seated Military Press,4,165.0,8,0.0,0,,,seated military press,1320.0,,0.0
2015-11-04 19:21:19,Chest,Weighted dips,1,0.0,12,0.0,0,,,weighted dips,0.0,,0.0
2015-11-04 19:21:19,Chest,Weighted dips,2,0.0,10,0.0,0,,,weighted dips,0.0,,0.0
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),2,185.0,5,0.0,0,,,incline bench press,925.0,9.791666666666666,181.14583333333331
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),3,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),4,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),5,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-04 19:21:19,Chest,Incline Bench Press (Barbell),6,240.0,7,0.0,0,,,incline bench press,1680.0,9.791666666666666,235.0
2015-11-04 19:21:19,Chest,Seated Shoulder  Press (Barbell),1,135.0,10,0.0,0,,,seated shoulder press,1350.0,,0.0
2015-11-04 19:21:19,Chest,Seated Shoulder  Press (Barbell),2,155.0,8,0.0,0,,,seated shoulder press,1240.0,,0.0
2015-11-04 19:21:19,Chest,Seated Shoulder  Press (Barbell),3,155.0,8,0.0,0,,,seated shoulder press,1240.0,,0.0
2015-11-04 19:21:19,Chest,Seated Shoulder  Press (Barbell),4,165.0,8,0.0,0,,,seated shoulder press,1320.0,,0.0
2015-11-04 19:21:19,Chest,Weighted dips,1,0.0,12,0.0,0,,,weighted dips,0.0,,0.0
2015-11-04 19:21:19,Chest,Weighted dips,2,0.0,10,0.0,0,,,weighted dips,0.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,1,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,2,50.0,9,0.0,0,,,chin up,450.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-11-06 16:48:14,Back,Seated Row,1,145.0,11,0.0,0,,,seated row,1595.0,9.653985507246377,139.98278985507247
2015-11-06 16:48:14,Back,Seated Row,2,160.0,9,0.0,0,,,seated row,1440.0,9.653985507246377,154.46376811594203
2015-11-06 16:48:14,Back,Seated Row,3,160.0,8,0.0,0,,,seated row,1280.0,9.653985507246377,154.46376811594203
2015-11-06 16:48:14,Back,Lat Pulldown,1,150.0,12,0.0,0,,,lat pulldown,1800.0,9.566919191919192,143.50378787878788
2015-11-06 16:48:14,Back,Lat Pulldown,2,155.0,12,0.0,0,,,lat pulldown,1860.0,9.566919191919192,148.2872474747475
2015-11-06 16:48:14,Back,Lat Pulldown,3,155.0,12,0.0,0,,,lat pulldown,1860.0,9.566919191919192,148.2872474747475
2015-11-06 16:48:14,Back,Rear delt fly,1,115.0,15,0.0,0,,,rear delt fly,1725.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,2,115.0,15,0.0,0,,,rear delt fly,1725.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,3,115.0,12,0.0,0,,,rear delt fly,1380.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,4,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,1,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,2,50.0,9,0.0,0,,,chin up,450.0,,0.0
2015-11-06 16:48:14,Back,Chin Up,3,50.0,8,0.0,0,,,chin up,400.0,,0.0
2015-11-06 16:48:14,Back,Seated Cable Row (close Grip),1,145.0,11,0.0,0,,,seated cable row,1595.0,,0.0
2015-11-06 16:48:14,Back,Seated Cable Row (close Grip),2,160.0,9,0.0,0,,,seated cable row,1440.0,,0.0
2015-11-06 16:48:14,Back,Seated Cable Row (close Grip),3,160.0,8,0.0,0,,,seated cable row,1280.0,,0.0
2015-11-06 16:48:14,Back,Lat Pulldown,1,150.0,12,0.0,0,,,lat pulldown,1800.0,9.566919191919192,143.50378787878788
2015-11-06 16:48:14,Back,Lat Pulldown,2,155.0,12,0.0,0,,,lat pulldown,1860.0,9.566919191919192,148.2872474747475
2015-11-06 16:48:14,Back,Lat Pulldown,3,155.0,12,0.0,0,,,lat pulldown,1860.0,9.566919191919192,148.2872474747475
2015-11-06 16:48:14,Back,Rear delt fly,1,115.0,15,0.0,0,,,rear delt fly,1725.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,2,115.0,15,0.0,0,,,rear delt fly,1725.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,3,115.0,12,0.0,0,,,rear delt fly,1380.0,,0.0
2015-11-06 16:48:14,Back,Rear delt fly,4,115.0,10,0.0,0,,,rear delt fly,1150.0,,0.0
2015-11-08 12:37:21,Chest,Incline Bench Press,1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-11-08 12:37:21,Chest,Incline Bench Press,2,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-11-08 12:37:21,Chest,Incline Bench Press,3,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-08 12:37:21,Chest,Incline Bench Press,4,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-08 12:37:21,Chest,Incline Bench Press,5,235.0,8,0.0,0,,,incline bench press,1880.0,9.791666666666666,230.10416666666666
2015-11-08 12:37:21,Chest,Seated Military Press,1,165.0,10,0.0,0,,,seated military press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Seated Military Press,2,165.0,10,0.0,0,,,seated military press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Seated Military Press,3,165.0,10,0.0,0,,,seated military press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Weighted dips,1,0.0,10,0.0,0,,,weighted dips,0.0,,0.0
2015-11-08 12:37:21,Chest,Weighted dips,2,0.0,14,0.0,0,,,weighted dips,0.0,,0.0
2015-11-08 12:37:21,Chest,Incline Bench Press (Barbell),1,135.0,8,0.0,0,,,incline bench press,1080.0,9.791666666666666,132.1875
2015-11-08 12:37:21,Chest,Incline Bench Press (Barbell),2,185.0,7,0.0,0,,,incline bench press,1295.0,9.791666666666666,181.14583333333331
2015-11-08 12:37:21,Chest,Incline Bench Press (Barbell),3,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-08 12:37:21,Chest,Incline Bench Press (Barbell),4,230.0,8,0.0,0,,,incline bench press,1840.0,9.791666666666666,225.20833333333331
2015-11-08 12:37:21,Chest,Incline Bench Press (Barbell),5,235.0,8,0.0,0,,,incline bench press,1880.0,9.791666666666666,230.10416666666666
2015-11-08 12:37:21,Chest,Seated Shoulder  Press (Barbell),1,165.0,10,0.0,0,,,seated shoulder press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Seated Shoulder  Press (Barbell),2,165.0,10,0.0,0,,,seated shoulder press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Seated Shoulder  Press (Barbell),3,165.0,10,0.0,0,,,seated shoulder press,1650.0,,0.0
2015-11-08 12:37:21,Chest,Weighted dips,1,0.0,10,0.0,0,,,weighted dips,0.0,,0.0
2015-11-08 12:37:21,Chest,Weighted dips,2,0.0,14,0.0,0,,,weighted dips,0.0,,0.0
2015-11-08 17:45:26,Squat 1,Squat (Barbell),1,185.0,8,0.0,0,,,squat,1480.0,8.904109589041095,164.72602739726025
2015-11-08 17:45:26,Squat 1,Squat (Barbell),2,225.0,8,0.0,0,,,squat,1800.0,8.904109589041095,200.34246575342465
2015-11-08 17:45:26,Squat 1,Squat (Barbell),3,275.0,8,0.0,0,,,squat,2200.0,8.904109589041095,244.8630136986301
2015-11-08 17:45:26,Squat 1,Squat (Barbell),4,275.0,8,0.0,0,,,squat,2200.0,8.904109589041095,244.8630136986301
2015-11-08 17:45:26,Squat 1,Squat (Barbell),5,285.0,8,0.0,0,,,squat,2280.0,8.904109589041095,253.7671232876712
2015-11-08 17:45:26,Squat 1,Squat (Barbell),6,295.0,8,0.0,0,,,squat,2360.0,8.904109589041095,262.6712328767123
2015-11-08 17:45:26,Squat 1,Glute extension.,1,130.0,10,0.0,0,,,glute extension.,1300.0,,0.0
2015-11-08 17:45:26,Squat 1,Glute extension.,2,130.0,10,0.0,0,,,glute extension.,1300.0,,0.0
