date,distance,effective_load,exercise_name,exercise_normalized,notes,reps,rpe,seconds,set_order,set_volume,weight,workout_name,workout_notes,cleaned_workout_name
2021-09-13 10:41:41,0.0,31.5,Bench Press (Barbell),bench press,,10,9.0,0,1,350.0,35.0,PUSH 1,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-13 10:41:41,0.0,35.0,Bench Press (Barbell),bench press,,9,10.0,0,2,315.0,35.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,35.0,Bench Press (Barbell),bench press,,8,10.0,0,3,280.0,35.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,35.0,Bench Press (Barbell),bench press,,7,10.0,0,4,245.0,35.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,11.875,Incline Cable Chest Fly,incline cable chest fly,,12,9.5,0,1,150.0,12.5,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.5,Incline Cable Chest Fly,incline cable chest fly,,10,10.0,0,2,125.0,12.5,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.5,Incline Cable Chest Fly,incline cable chest fly,,8,10.0,0,3,100.0,12.5,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.5,Incline Cable Chest Fly,incline cable chest fly,,7,10.0,0,4,87.5,12.5,PUSH 1,,push
2021-09-13 10:41:41,0.0,9.6,Overhead Press (Dumbbell),overhead press,,10,8.0,0,1,120.0,12.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.0,Overhead Press (Dumbbell),overhead press,,12,10.0,0,2,144.0,12.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.0,Overhead Press (Dumbbell),overhead press,,9,10.0,0,3,108.0,12.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,12.0,Overhead Press (Dumbbell),overhead press,,12,10.0,0,4,144.0,12.0,PUSH 1,,push
2021-09-13 10:41:41,0.0,3.75,Lateral Raise (Cable),lateral raise,,24,10.0,0,1,90.0,3.75,PUSH 1,,push
2021-09-13 10:41:41,0.0,3.75,Lateral Raise (Cable),lateral raise,,26,10.0,0,2,97.5,3.75,PUSH 1,,push
2021-09-13 10:41:41,0.0,3.75,Lateral Raise (Cable),lateral raise,,30,10.0,0,3,112.5,3.75,PUSH 1,,push
2021-09-13 10:41:41,0.0,3.75,Lateral Raise (Cable),lateral raise,,24,10.0,0,4,90.0,3.75,PUSH 1,,push
2021-09-13 10:41:41,0.0,21.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,8,10.0,0,1,170.0,21.25,PUSH 1,,push
2021-09-13 10:41:41,0.0,21.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,2,212.5,21.25,PUSH 1,,push
2021-09-13 10:41:41,0.0,21.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,3,212.5,21.25,PUSH 1,,push
2021-09-13 10:41:41,0.0,21.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,4,212.5,21.25,PUSH 1,,push
2021-09-13 10:41:41,0.0,7.874999999999999,Face Pull (Cable),face pull,,20,7.0,0,1,225.0,11.25,PUSH 1,,push
2021-09-13 10:41:41,0.0,0.0,Face Pull (Cable),face pull,,20,,0,2,275.0,13.75,PUSH 1,,push
2021-09-13 10:41:41,0.0,0.0,Face Pull (Cable),face pull,,20,,0,3,275.0,13.75,PUSH 1,,push
2021-09-16 11:32:01,0.0,18.0,Overhead Press (Barbell),overhead press,,10,9.0,0,1,200.0,20.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-16 11:32:01,0.0,19.0,Overhead Press (Barbell),overhead press,,10,9.5,0,2,200.0,20.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,19.0,Overhead Press (Barbell),overhead press,,10,9.5,0,3,200.0,20.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,20.0,Overhead Press (Barbell),overhead press,,8,10.0,0,4,160.0,20.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,24.5,Bench Press - Close Grip (Barbell),bench press - close grip,,10,7.0,0,1,350.0,35.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,35.0,Bench Press - Close Grip (Barbell),bench press - close grip,,9,10.0,0,2,315.0,35.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,35.0,Bench Press - Close Grip (Barbell),bench press - close grip,,7,10.0,0,3,245.0,35.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,11.2,Incline Chest Fly (Dumbbell),incline chest fly,,15,8.0,0,1,210.0,14.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,16.0,Incline Chest Fly (Dumbbell),incline chest fly,,13,10.0,0,2,208.0,16.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,15.2,Incline Chest Fly (Dumbbell),incline chest fly,,13,9.5,0,3,208.0,16.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,0.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,,0,4,180.0,18.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,11.0,Upright Row (Cable),upright row,,10,8.0,0,1,137.5,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,0.0,Upright Row (Cable),upright row,,12,,0,2,165.0,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,0.0,Upright Row (Cable),upright row,,12,,0,3,165.0,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,14.0,Lateral Raise (Dumbbell),lateral raise,,10,10.0,0,1,140.0,14.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,7,10.0,0,2,84.0,12.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,5,10.0,0,3,60.0,12.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,10.125,Triceps Extension (Cable),triceps extension,,11,9.0,0,1,123.75,11.25,PUSH 2,,push
2021-09-16 11:32:01,0.0,12.375,Triceps Extension (Cable),triceps extension,,9,9.0,0,2,123.75,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,13.0625,Triceps Extension (Cable),triceps extension,,8,9.5,0,3,110.0,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,13.75,Triceps Extension (Cable),triceps extension,,8,10.0,0,4,110.0,13.75,PUSH 2,,push
2021-09-16 11:32:01,0.0,0.0,Push Up,push up,,10,8.0,0,1,0.0,0.0,PUSH 2,,push
2021-09-16 11:32:01,0.0,0.0,Push Up,push up,,10,8.0,0,2,0.0,0.0,PUSH 2,,push
2021-09-20 10:37:29,0.0,31.5,Bench Press (Barbell),bench press,,12,9.0,0,1,420.0,35.0,PUSH 1,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-20 10:37:29,0.0,35.0,Bench Press (Barbell),bench press,,8,10.0,0,2,280.0,35.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,35.0,Bench Press (Barbell),bench press,,5,10.0,0,3,175.0,35.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,35.0,Bench Press (Barbell),bench press,,7,10.0,0,4,245.0,35.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,15.75,Incline Cable Chest Fly,incline cable chest fly,,10,9.0,0,1,175.0,17.5,PUSH 1,,push
2021-09-20 10:37:29,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,10,10.0,0,2,175.0,17.5,PUSH 1,,push
2021-09-20 10:37:29,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,6,10.0,0,3,105.0,17.5,PUSH 1,,push
2021-09-20 10:37:29,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,5,10.0,0,4,87.5,17.5,PUSH 1,,push
2021-09-20 10:37:29,0.0,0.0,Incline Cable Chest Fly,incline cable chest fly,,10,,0,5,125.0,12.5,PUSH 1,,push
2021-09-20 10:37:29,0.0,11.2,Overhead Press (Dumbbell),overhead press,,12,8.0,0,1,168.0,14.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,14.0,Overhead Press (Dumbbell),overhead press,,12,10.0,0,2,168.0,14.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,14.0,Overhead Press (Dumbbell),overhead press,,12,10.0,0,3,168.0,14.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,14.0,Overhead Press (Dumbbell),overhead press,,9,10.0,0,4,126.0,14.0,PUSH 1,,push
2021-09-20 10:37:29,0.0,3.75,Lateral Raise (Cable),lateral raise,,20,10.0,0,1,75.0,3.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,3.75,Lateral Raise (Cable),lateral raise,,19,10.0,0,2,71.25,3.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,3.75,Lateral Raise (Cable),lateral raise,,18,10.0,0,3,67.5,3.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,3.75,Lateral Raise (Cable),lateral raise,,19,10.0,0,4,71.25,3.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,23.75,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,1,237.5,23.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,23.75,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,14,10.0,0,2,332.5,23.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,23.75,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,3,237.5,23.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,23.75,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,7,10.0,0,4,166.25,23.75,PUSH 1,,push
2021-09-20 10:37:29,0.0,14.874999999999998,Face Pull (Cable),face pull,,10,7.0,0,1,212.5,21.25,PUSH 1,,push
2021-09-20 10:37:29,0.0,15.9375,Face Pull (Cable),face pull,,15,7.5,0,2,318.75,21.25,PUSH 1,,push
2021-09-20 10:37:29,0.0,18.0625,Face Pull (Cable),face pull,,15,8.5,0,3,318.75,21.25,PUSH 1,,push
2021-09-23 12:22:03,0.0,22.5,Overhead Press (Barbell),overhead press,,11,9.0,0,1,275.0,25.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-23 12:22:03,0.0,23.75,Overhead Press (Barbell),overhead press,,10,9.5,0,2,250.0,25.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,23.75,Overhead Press (Barbell),overhead press,,7,9.5,0,3,175.0,25.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,25.0,Overhead Press (Barbell),overhead press,,6,10.0,0,4,150.0,25.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,25.0,Overhead Press (Barbell),overhead press,,5,10.0,0,5,125.0,25.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,24.5,Bench Press - Close Grip (Barbell),bench press - close grip,,10,7.0,0,1,350.0,35.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,29.75,Bench Press - Close Grip (Barbell),bench press - close grip,,10,8.5,0,2,350.0,35.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,33.25,Bench Press - Close Grip (Barbell),bench press - close grip,,10,9.5,0,3,350.0,35.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,37.5,Bench Press - Close Grip (Barbell),bench press - close grip,,6,10.0,0,4,225.0,37.5,PUSH 2,,push
2021-09-23 12:22:03,0.0,19.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,9.5,0,1,200.0,20.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,8,10.0,0,2,160.0,20.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,6,10.0,0,3,120.0,20.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,0.0,Incline Chest Fly (Dumbbell),incline chest fly,,6,,0,4,120.0,20.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,0.0,Reverse Fly (Dumbbell),reverse fly,,8,,0,1,112.0,14.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,10.8,Reverse Fly (Dumbbell),reverse fly,,10,9.0,0,2,120.0,12.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,0.0,Reverse Fly (Dumbbell),reverse fly,,10,,0,3,120.0,12.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,10,10.0,0,1,120.0,12.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,8,10.0,0,2,96.0,12.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,8,10.0,0,3,96.0,12.0,PUSH 2,,push
2021-09-23 12:22:03,0.0,16.625,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,7.0,0,1,237.5,23.75,PUSH 2,,push
2021-09-23 12:22:03,0.0,20.1875,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,8.5,0,2,285.0,23.75,PUSH 2,,push
2021-09-23 12:22:03,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,3,262.5,26.25,PUSH 2,,push
2021-09-23 12:22:03,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,6,10.0,0,4,157.5,26.25,PUSH 2,,push
2021-09-23 12:22:03,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,6,10.0,0,5,157.5,26.25,PUSH 2,,push
2021-09-27 11:13:57,0.0,28.125,Bench Press (Barbell),bench press,,11,7.5,0,1,412.5,37.5,PUSH 1,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-27 11:13:57,0.0,30.0,Bench Press (Barbell),bench press,,11,8.0,0,2,412.5,37.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,37.5,Bench Press (Barbell),bench press,,11,10.0,0,3,412.5,37.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,36.0,Bench Press (Barbell),bench press,,10,9.0,0,4,400.0,40.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,40.0,Bench Press (Barbell),bench press,,8,10.0,0,5,320.0,40.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,40.0,Bench Press (Barbell),bench press,,8,10.0,0,6,320.0,40.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,16.625,Incline Cable Chest Fly,incline cable chest fly,,11,9.5,0,1,192.5,17.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,6,10.0,0,2,105.0,17.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,7,10.0,0,3,122.5,17.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,5,10.0,0,4,87.5,17.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,12.5,Incline Cable Chest Fly,incline cable chest fly,,10,10.0,0,5,125.0,12.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,12.8,Overhead Press (Dumbbell),overhead press,,12,8.0,0,1,192.0,16.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,16.2,Overhead Press (Dumbbell),overhead press,,12,9.0,0,2,216.0,18.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,18.0,Overhead Press (Dumbbell),overhead press,,11,10.0,0,3,198.0,18.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,18.0,Overhead Press (Dumbbell),overhead press,,10,10.0,0,4,180.0,18.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,18.0,Overhead Press (Dumbbell),overhead press,,8,10.0,0,5,144.0,18.0,PUSH 1,,push
2021-09-27 11:13:57,0.0,6.25,Lateral Raise (Cable),lateral raise,,16,10.0,0,1,100.0,6.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,3.75,Lateral Raise (Cable),lateral raise,,24,10.0,0,2,90.0,3.75,PUSH 1,,push
2021-09-27 11:13:57,0.0,3.75,Lateral Raise (Cable),lateral raise,,24,10.0,0,3,90.0,3.75,PUSH 1,,push
2021-09-27 11:13:57,0.0,3.75,Lateral Raise (Cable),lateral raise,,20,10.0,0,4,75.0,3.75,PUSH 1,,push
2021-09-27 11:13:57,0.0,26.5,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,10.0,0,1,318.0,26.5,PUSH 1,,push
2021-09-27 11:13:57,0.0,23.625,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,9.0,0,2,262.5,26.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,3,262.5,26.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,8,10.0,0,4,210.0,26.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,17.0,Face Pull (Cable),face pull,,15,8.0,0,1,318.75,21.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,15.9375,Face Pull (Cable),face pull,,15,7.5,0,2,318.75,21.25,PUSH 1,,push
2021-09-27 11:13:57,0.0,18.0625,Face Pull (Cable),face pull,,15,8.5,0,3,318.75,21.25,PUSH 1,,push
2021-09-30 10:13:00,0.0,22.5,Overhead Press (Barbell),overhead press,,12,9.0,0,1,300.0,25.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-09-30 10:13:00,0.0,22.5,Overhead Press (Barbell),overhead press,,10,9.0,0,2,250.0,25.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,23.75,Overhead Press (Barbell),overhead press,,10,9.5,0,3,250.0,25.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,25.0,Overhead Press (Barbell),overhead press,,8,10.0,0,4,200.0,25.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,25.0,Overhead Press (Barbell),overhead press,,8,10.0,0,5,200.0,25.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,34.0,Bench Press - Close Grip (Barbell),bench press - close grip,,11,8.5,0,1,440.0,40.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,38.0,Bench Press - Close Grip (Barbell),bench press - close grip,,10,9.5,0,2,400.0,40.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,40.0,Bench Press - Close Grip (Barbell),bench press - close grip,,9,10.0,0,3,360.0,40.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,40.0,Bench Press - Close Grip (Barbell),bench press - close grip,,10,10.0,0,4,400.0,40.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,19.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,9.5,0,1,200.0,20.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,19.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,9.5,0,2,200.0,20.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,10.0,0,3,200.0,20.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,10,10.0,0,4,200.0,20.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,11.05,Reverse Fly (Dumbbell),reverse fly,,10,8.5,0,1,130.0,13.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,10.8,Reverse Fly (Dumbbell),reverse fly,,12,9.0,0,2,144.0,12.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,10.8,Reverse Fly (Dumbbell),reverse fly,,12,9.0,0,3,144.0,12.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,10.2,Lateral Raise (Dumbbell),lateral raise,,8,8.5,0,1,96.0,12.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,10.8,Lateral Raise (Dumbbell),lateral raise,,12,9.0,0,2,144.0,12.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,12.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,3,144.0,12.0,PUSH 2,,push
2021-09-30 10:13:00,0.0,19.6875,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,7.5,0,1,315.0,26.25,PUSH 2,,push
2021-09-30 10:13:00,0.0,22.3125,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,8.5,0,2,315.0,26.25,PUSH 2,,push
2021-09-30 10:13:00,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,10.0,0,3,315.0,26.25,PUSH 2,,push
2021-09-30 10:13:00,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,10,10.0,0,4,262.5,26.25,PUSH 2,,push
2021-09-30 10:13:00,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,8,10.0,0,5,210.0,26.25,PUSH 2,,push
2021-10-04 10:51:20,0.0,30.0,Bench Press (Barbell),bench press,,12,7.5,0,1,480.0,40.0,PUSH 1,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-10-04 10:51:20,0.0,36.125,Bench Press (Barbell),bench press,,12,8.5,0,2,510.0,42.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,40.5,Bench Press (Barbell),bench press,,10,9.0,0,3,450.0,45.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,42.75,Bench Press (Barbell),bench press,,10,9.5,0,4,450.0,45.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,45.0,Bench Press (Barbell),bench press,,6,10.0,0,5,270.0,45.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,14.875,Incline Cable Chest Fly,incline cable chest fly,,12,8.5,0,1,210.0,17.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,15.75,Incline Cable Chest Fly,incline cable chest fly,,11,9.0,0,2,192.5,17.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,10,10.0,0,3,175.0,17.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,8,10.0,0,4,140.0,17.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,17.0,Overhead Press (Dumbbell),overhead press,,11,8.5,0,1,220.0,20.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,18.0,Overhead Press (Dumbbell),overhead press,,11,9.0,0,2,220.0,20.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,20.0,Overhead Press (Dumbbell),overhead press,,10,10.0,0,3,200.0,20.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,20.0,Overhead Press (Dumbbell),overhead press,,7,10.0,0,4,140.0,20.0,PUSH 1,,push
2021-10-04 10:51:20,0.0,3.375,Lateral Raise (Cable),lateral raise,,22,9.0,0,1,82.5,3.75,PUSH 1,,push
2021-10-04 10:51:20,0.0,3.75,Lateral Raise (Cable),lateral raise,,26,10.0,0,2,97.5,3.75,PUSH 1,,push
2021-10-04 10:51:20,0.0,3.75,Lateral Raise (Cable),lateral raise,,26,10.0,0,3,97.5,3.75,PUSH 1,,push
2021-10-04 10:51:20,0.0,3.75,Lateral Raise (Cable),lateral raise,,26,10.0,0,4,97.5,3.75,PUSH 1,,push
2021-10-04 10:51:20,0.0,22.525,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,8.5,0,1,318.0,26.5,PUSH 1,,push
2021-10-04 10:51:20,0.0,23.625,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,14,9.0,0,2,367.5,26.25,PUSH 1,,push
2021-10-04 10:51:20,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,10.0,0,3,315.0,26.25,PUSH 1,,push
2021-10-04 10:51:20,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,10.0,0,4,315.0,26.25,PUSH 1,,push
2021-10-07 13:46:01,0.0,27.0,Overhead Press (Barbell),overhead press,,10,9.0,0,1,300.0,30.0,PUSH 2,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-10-07 13:46:01,0.0,28.5,Overhead Press (Barbell),overhead press,,10,9.5,0,2,300.0,30.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,30.0,Overhead Press (Barbell),overhead press,,7,10.0,0,3,210.0,30.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,30.0,Overhead Press (Barbell),overhead press,,6,10.0,0,4,180.0,30.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,38.25,Bench Press - Close Grip (Barbell),bench press - close grip,,10,8.5,0,1,450.0,45.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,40.5,Bench Press - Close Grip (Barbell),bench press - close grip,,10,9.0,0,2,450.0,45.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,45.0,Bench Press - Close Grip (Barbell),bench press - close grip,,7,10.0,0,3,315.0,45.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,45.0,Bench Press - Close Grip (Barbell),bench press - close grip,,6,10.0,0,4,270.0,45.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,18.0,Incline Chest Fly (Dumbbell),incline chest fly,,12,9.0,0,1,240.0,20.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,11,10.0,0,2,220.0,20.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,12,10.0,0,3,240.0,20.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,20.0,Incline Chest Fly (Dumbbell),incline chest fly,,12,10.0,0,4,240.0,20.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,11.9,Lateral Raise (Dumbbell),lateral raise,,12,8.5,0,1,168.0,14.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,14.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,2,168.0,14.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,14.0,Lateral Raise (Dumbbell),lateral raise,,12,10.0,0,3,168.0,14.0,PUSH 2,,push
2021-10-07 13:46:01,0.0,22.3125,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,14,8.5,0,1,367.5,26.25,PUSH 2,,push
2021-10-07 13:46:01,0.0,22.3125,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,13,8.5,0,2,341.25,26.25,PUSH 2,,push
2021-10-07 13:46:01,0.0,23.625,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,9.0,0,3,315.0,26.25,PUSH 2,,push
2021-10-07 13:46:01,0.0,26.25,Triceps Pushdown (Cable - Straight Bar),triceps pushdown,,12,10.0,0,4,315.0,26.25,PUSH 2,,push
2021-10-11 16:13:52,0.0,33.75,Bench Press (Barbell),bench press,,11,7.5,0,1,495.0,45.0,PUSH 1,"Focusing on CHEST, SHOULDERS and TRICEPS",push
2021-10-11 16:13:52,0.0,38.25,Bench Press (Barbell),bench press,,11,8.5,0,2,495.0,45.0,PUSH 1,,push
2021-10-11 16:13:52,0.0,42.75,Bench Press (Barbell),bench press,,11,9.5,0,3,495.0,45.0,PUSH 1,,push
2021-10-11 16:13:52,0.0,45.0,Bench Press (Barbell),bench press,,10,10.0,0,4,450.0,45.0,PUSH 1,,push
2021-10-11 16:13:52,0.0,13.125,Incline Cable Chest Fly,incline cable chest fly,,13,7.5,0,1,227.5,17.5,PUSH 1,,push
2021-10-11 16:13:52,0.0,14.875,Incline Cable Chest Fly,incline cable chest fly,,13,8.5,0,2,227.5,17.5,PUSH 1,,push
2021-10-11 16:13:52,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,11,10.0,0,3,192.5,17.5,PUSH 1,,push
2021-10-11 16:13:52,0.0,17.5,Incline Cable Chest Fly,incline cable chest fly,,10,10.0,0,4,175.0,17.5,PUSH 1,,push
