date,effective_load,exercise_name,exercise_normalized,reps,rpe,set_order,set_volume,weight,workout_name,workout_name_clean
2021-10-06 11:25:23,0.0,Cycling (Indoor),cycling,0,,1,0.0,0.0,LEGS 1,legs
2021-10-06 11:25:23,26.0,Squat (Barbell),squat,12,6.5,1,480.0,40.0,LEGS 1,legs
2021-10-06 11:25:23,37.5,Squat (Barbell),squat,12,7.5,2,600.0,50.0,LEGS 1,legs
2021-10-06 11:25:23,46.75,Squat (Barbell),squat,12,8.5,3,660.0,55.0,LEGS 1,legs
2021-10-06 11:25:23,57.0,Squat (Barbell),squat,12,9.5,4,720.0,60.0,LEGS 1,legs
2021-10-06 11:25:23,24.0,Romanian Deadlift (Barbell),romanian deadlift,10,8.0,1,300.0,30.0,LEGS 1,legs
2021-10-06 11:25:23,24.0,Romanian Deadlift (Barbell),romanian deadlift,12,8.0,2,360.0,30.0,LEGS 1,legs
2021-10-06 11:25:23,29.75,Romanian Deadlift (Barbell),romanian deadlift,12,8.5,3,420.0,35.0,LEGS 1,legs
2021-10-06 11:25:23,38.25,Seated Leg Curl (Machine),seated leg curl,12,8.5,1,540.0,45.0,LEGS 1,legs
2021-10-06 11:25:23,38.25,Seated Leg Curl (Machine),seated leg curl,12,8.5,2,540.0,45.0,LEGS 1,legs
2021-10-06 11:25:23,40.5,Seated Leg Curl (Machine),seated leg curl,12,9.0,3,540.0,45.0,LEGS 1,legs
2021-10-06 11:25:23,72.25,Seated Leg Press (Machine),seated leg press,12,8.5,1,1020.0,85.0,LEGS 1,legs
2021-10-06 11:25:23,76.5,Seated Leg Press (Machine),seated leg press,12,9.0,2,1020.0,85.0,LEGS 1,legs
2021-10-06 11:25:23,76.5,Seated Leg Press (Machine),seated leg press,12,9.0,3,1020.0,85.0,LEGS 1,legs
2021-10-06 11:25:23,48.75,Calf Press on Seated Leg Press,calf press on seated leg press,15,7.5,1,975.0,65.0,LEGS 1,legs
2021-10-06 11:25:23,80.75,Calf Press on Seated Leg Press,calf press on seated leg press,14,9.5,2,1190.0,85.0,LEGS 1,legs
2021-10-06 11:25:23,95.0,Calf Press on Seated Leg Press,calf press on seated leg press,15,10.0,3,1425.0,95.0,LEGS 1,legs
2015-10-23 22:01:34,120.20547945205476,Squat (Barbell),squat,8,8.904109589041095,1,1080.0,135.0,Squat 1,squat
2015-10-23 22:01:34,164.72602739726025,Squat (Barbell),squat,5,8.904109589041095,2,925.0,185.0,Squat 1,squat
2015-10-23 22:01:34,200.34246575342465,Squat (Barbell),squat,7,8.904109589041095,3,1575.0,225.0,Squat 1,squat
2015-10-23 22:01:34,244.8630136986301,Squat (Barbell),squat,5,8.904109589041095,4,1375.0,275.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat (Barbell),squat,5,8.904109589041095,5,1575.0,315.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat (Barbell),squat,8,8.904109589041095,7,2520.0,315.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press (hinge ),leg press,10,8.795454545454545,1,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press (hinge ),leg press,10,8.795454545454545,2,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press (hinge ),leg press,10,8.795454545454545,3,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,0.0,Good Morning (Barbell),good morning,8,,1,920.0,115.0,Squat 1,squat
2015-10-23 22:01:34,0.0,Good Morning (Barbell),good morning,8,,2,920.0,115.0,Squat 1,squat
2015-10-23 22:01:34,120.20547945205476,Squat,squat,8,8.904109589041095,1,1080.0,135.0,Squat 1,squat
2015-10-23 22:01:34,164.72602739726025,Squat,squat,5,8.904109589041095,2,925.0,185.0,Squat 1,squat
2015-10-23 22:01:34,200.34246575342465,Squat,squat,7,8.904109589041095,3,1575.0,225.0,Squat 1,squat
2015-10-23 22:01:34,244.8630136986301,Squat,squat,5,8.904109589041095,4,1375.0,275.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat,squat,5,8.904109589041095,5,1575.0,315.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat,squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-10-23 22:01:34,280.4794520547945,Squat,squat,8,8.904109589041095,7,2520.0,315.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press,leg press,10,8.795454545454545,1,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press,leg press,10,8.795454545454545,2,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,378.20454545454544,Leg press,leg press,10,8.795454545454545,3,4300.0,430.0,Squat 1,squat
2015-10-23 22:01:34,0.0,Good Morning,good morning,8,,1,920.0,115.0,Squat 1,squat
2015-10-23 22:01:34,0.0,Good Morning,good morning,8,,2,920.0,115.0,Squat 1,squat
2015-11-01 11:23:25,120.20547945205476,Squat,squat,8,8.904109589041095,1,1080.0,135.0,Squat 1,squat
2015-11-01 11:23:25,164.72602739726025,Squat,squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-01 11:23:25,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-01 11:23:25,200.34246575342465,Squat,squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2015-11-01 11:23:25,218.1506849315068,Squat,squat,8,8.904109589041095,5,1960.0,245.0,Squat 1,squat
2015-11-01 11:23:25,218.1506849315068,Squat,squat,8,8.904109589041095,6,1960.0,245.0,Squat 1,squat
2015-11-01 11:23:25,244.8630136986301,Squat,squat,8,8.904109589041095,7,2200.0,275.0,Squat 1,squat
2015-11-01 11:23:25,262.6712328767123,Squat,squat,8,8.904109589041095,8,2360.0,295.0,Squat 1,squat
2015-11-01 11:23:25,262.6712328767123,Squat,squat,7,8.904109589041095,9,2065.0,295.0,Squat 1,squat
2015-11-01 11:23:25,0.0,Glute extension.,glute extension.,10,,1,1750.0,175.0,Squat 1,squat
2015-11-01 11:23:25,0.0,Glute extension.,glute extension.,10,,2,1750.0,175.0,Squat 1,squat
2015-11-01 11:23:25,120.20547945205476,Squat (Barbell),squat,8,8.904109589041095,1,1080.0,135.0,Squat 1,squat
2015-11-01 11:23:25,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-01 11:23:25,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-01 11:23:25,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2015-11-01 11:23:25,218.1506849315068,Squat (Barbell),squat,8,8.904109589041095,5,1960.0,245.0,Squat 1,squat
2015-11-01 11:23:25,218.1506849315068,Squat (Barbell),squat,8,8.904109589041095,6,1960.0,245.0,Squat 1,squat
2015-11-01 11:23:25,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,7,2200.0,275.0,Squat 1,squat
2015-11-01 11:23:25,262.6712328767123,Squat (Barbell),squat,8,8.904109589041095,8,2360.0,295.0,Squat 1,squat
2015-11-01 11:23:25,262.6712328767123,Squat (Barbell),squat,7,8.904109589041095,9,2065.0,295.0,Squat 1,squat
2015-11-01 11:23:25,0.0,Glute extension.,glute extension.,10,,1,1750.0,175.0,Squat 1,squat
2015-11-01 11:23:25,0.0,Glute extension.,glute extension.,10,,2,1750.0,175.0,Squat 1,squat
2015-11-08 17:45:26,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,1,1480.0,185.0,Squat 1,squat
2015-11-08 17:45:26,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,2,1800.0,225.0,Squat 1,squat
2015-11-08 17:45:26,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,3,2200.0,275.0,Squat 1,squat
2015-11-08 17:45:26,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,4,2200.0,275.0,Squat 1,squat
2015-11-08 17:45:26,253.7671232876712,Squat (Barbell),squat,8,8.904109589041095,5,2280.0,285.0,Squat 1,squat
2015-11-08 17:45:26,262.6712328767123,Squat (Barbell),squat,8,8.904109589041095,6,2360.0,295.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Glute extension.,glute extension.,10,,1,1300.0,130.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Glute extension.,glute extension.,10,,2,1300.0,130.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,1,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,2,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press (hinge ),leg press,10,8.795454545454545,3,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,1,1500.0,100.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,2,1500.0,100.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,3,1500.0,100.0,Squat 1,squat
2015-11-08 17:45:26,164.72602739726025,Squat,squat,8,8.904109589041095,1,1480.0,185.0,Squat 1,squat
2015-11-08 17:45:26,200.34246575342465,Squat,squat,8,8.904109589041095,2,1800.0,225.0,Squat 1,squat
2015-11-08 17:45:26,244.8630136986301,Squat,squat,8,8.904109589041095,3,2200.0,275.0,Squat 1,squat
2015-11-08 17:45:26,244.8630136986301,Squat,squat,8,8.904109589041095,4,2200.0,275.0,Squat 1,squat
2015-11-08 17:45:26,253.7671232876712,Squat,squat,8,8.904109589041095,5,2280.0,285.0,Squat 1,squat
2015-11-08 17:45:26,262.6712328767123,Squat,squat,8,8.904109589041095,6,2360.0,295.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Glute extension.,glute extension.,10,,1,1300.0,130.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Glute extension.,glute extension.,10,,2,1300.0,130.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press,leg press,10,8.795454545454545,1,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press,leg press,10,8.795454545454545,2,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,316.6363636363636,Leg press,leg press,10,8.795454545454545,3,3600.0,360.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,1,1500.0,100.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,2,1500.0,100.0,Squat 1,squat
2015-11-08 17:45:26,0.0,Leg outward fly,leg outward fly,15,,3,1500.0,100.0,Squat 1,squat
2015-11-15 11:30:55,164.72602739726025,Squat,squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-11-15 11:30:55,164.72602739726025,Squat,squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-15 11:30:55,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-15 11:30:55,222.60273972602735,Squat,squat,8,8.904109589041095,4,2000.0,250.0,Squat 1,squat
2015-11-15 11:30:55,249.31506849315065,Squat,squat,8,8.904109589041095,5,2240.0,280.0,Squat 1,squat
2015-11-15 11:30:55,258.2191780821918,Squat,squat,8,8.904109589041095,6,2320.0,290.0,Squat 1,squat
2015-11-15 11:30:55,267.12328767123284,Squat,squat,8,8.904109589041095,7,2400.0,300.0,Squat 1,squat
2015-11-15 11:30:55,280.4794520547945,Squat,squat,8,8.904109589041095,8,2520.0,315.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press,leg press,12,8.795454545454545,1,5400.0,450.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press,leg press,12,8.795454545454545,2,5400.0,450.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press,leg press,12,8.795454545454545,3,5400.0,450.0,Squat 1,squat
2015-11-15 11:30:55,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-11-15 11:30:55,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-15 11:30:55,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-15 11:30:55,222.60273972602735,Squat (Barbell),squat,8,8.904109589041095,4,2000.0,250.0,Squat 1,squat
2015-11-15 11:30:55,249.31506849315065,Squat (Barbell),squat,8,8.904109589041095,5,2240.0,280.0,Squat 1,squat
2015-11-15 11:30:55,258.2191780821918,Squat (Barbell),squat,8,8.904109589041095,6,2320.0,290.0,Squat 1,squat
2015-11-15 11:30:55,267.12328767123284,Squat (Barbell),squat,8,8.904109589041095,7,2400.0,300.0,Squat 1,squat
2015-11-15 11:30:55,280.4794520547945,Squat (Barbell),squat,8,8.904109589041095,8,2520.0,315.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,1,5400.0,450.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,2,5400.0,450.0,Squat 1,squat
2015-11-15 11:30:55,395.79545454545456,Leg press (hinge ),leg press,12,8.795454545454545,3,5400.0,450.0,Squat 1,squat
2015-11-25 18:53:35,164.72602739726025,Squat,squat,8,8.904109589041095,1,1480.0,185.0,Squat 1,squat
2015-11-25 18:53:35,164.72602739726025,Squat,squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat,squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat,squat,8,8.904109589041095,5,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,218.1506849315068,Squat,squat,9,8.904109589041095,6,2205.0,245.0,Squat 1,squat
2015-11-25 18:53:35,222.60273972602735,Squat,squat,8,8.904109589041095,7,2000.0,250.0,Squat 1,squat
2015-11-25 18:53:35,222.60273972602735,Squat,squat,8,8.904109589041095,8,2000.0,250.0,Squat 1,squat
2015-11-25 18:53:35,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,1,1480.0,185.0,Squat 1,squat
2015-11-25 18:53:35,164.72602739726025,Squat (Barbell),squat,8,8.904109589041095,2,1480.0,185.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,4,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,5,1800.0,225.0,Squat 1,squat
2015-11-25 18:53:35,218.1506849315068,Squat (Barbell),squat,9,8.904109589041095,6,2205.0,245.0,Squat 1,squat
2015-11-25 18:53:35,222.60273972602735,Squat (Barbell),squat,8,8.904109589041095,7,2000.0,250.0,Squat 1,squat
2015-11-25 18:53:35,222.60273972602735,Squat (Barbell),squat,8,8.904109589041095,8,2000.0,250.0,Squat 1,squat
2015-12-02 17:35:51,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-02 17:35:51,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,2,1800.0,225.0,Squat 1,squat
2015-12-02 17:35:51,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-12-02 17:35:51,209.2465753424657,Squat (Barbell),squat,8,8.904109589041095,4,1880.0,235.0,Squat 1,squat
2015-12-02 17:35:51,222.60273972602735,Squat (Barbell),squat,8,8.904109589041095,5,2000.0,250.0,Squat 1,squat
2015-12-02 17:35:51,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,6,2200.0,275.0,Squat 1,squat
2015-12-02 17:35:51,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,7,1770.0,295.0,Squat 1,squat
2015-12-02 17:35:51,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2015-12-02 17:35:51,164.72602739726025,Squat,squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-02 17:35:51,200.34246575342465,Squat,squat,8,8.904109589041095,2,1800.0,225.0,Squat 1,squat
2015-12-02 17:35:51,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-12-02 17:35:51,209.2465753424657,Squat,squat,8,8.904109589041095,4,1880.0,235.0,Squat 1,squat
2015-12-02 17:35:51,222.60273972602735,Squat,squat,8,8.904109589041095,5,2000.0,250.0,Squat 1,squat
2015-12-02 17:35:51,244.8630136986301,Squat,squat,8,8.904109589041095,6,2200.0,275.0,Squat 1,squat
2015-12-02 17:35:51,262.6712328767123,Squat,squat,6,8.904109589041095,7,1770.0,295.0,Squat 1,squat
2015-12-02 17:35:51,280.4794520547945,Squat,squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-07 19:37:54,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,2,1350.0,225.0,Squat 1,squat
2015-12-07 19:37:54,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,3,1650.0,275.0,Squat 1,squat
2015-12-07 19:37:54,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,4,1770.0,295.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,5,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning (Barbell),good morning,10,,1,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning (Barbell),good morning,10,,2,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning (Barbell),good morning,10,,3,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press (hinge ),leg press,10,8.795454545454545,1,5000.1,500.01,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press (hinge ),leg press,10,8.795454545454545,2,5000.1,500.01,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press (hinge ),leg press,10,8.795454545454545,3,5000.1,500.01,Squat 1,squat
2015-12-07 19:37:54,164.72602739726025,Squat,squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-07 19:37:54,200.34246575342465,Squat,squat,6,8.904109589041095,2,1350.0,225.0,Squat 1,squat
2015-12-07 19:37:54,244.8630136986301,Squat,squat,6,8.904109589041095,3,1650.0,275.0,Squat 1,squat
2015-12-07 19:37:54,262.6712328767123,Squat,squat,6,8.904109589041095,4,1770.0,295.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat,squat,6,8.904109589041095,5,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat,squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat,squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,280.4794520547945,Squat,squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning,good morning,10,,1,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning,good morning,10,,2,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,0.0,Good Morning,good morning,10,,3,950.0,95.0,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press,leg press,10,8.795454545454545,1,5000.1,500.01,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press,leg press,10,8.795454545454545,2,5000.1,500.01,Squat 1,squat
2015-12-07 19:37:54,439.7815227272727,Leg press,leg press,10,8.795454545454545,3,5000.1,500.01,Squat 1,squat
2015-12-12 15:29:38,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-12 15:29:38,200.34246575342465,Squat (Barbell),squat,6,8.904109589041095,2,1350.0,225.0,Squat 1,squat
2015-12-12 15:29:38,244.8630136986301,Squat (Barbell),squat,6,8.904109589041095,3,1650.0,275.0,Squat 1,squat
2015-12-12 15:29:38,262.6712328767123,Squat (Barbell),squat,6,8.904109589041095,4,1770.0,295.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,5,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat (Barbell),squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,8,1800.0,225.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,12,,1,1380.0,115.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,12,,2,1380.0,115.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,10,,3,1250.0,125.0,Squat 1,squat
2015-12-12 15:29:38,164.72602739726025,Squat,squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-12 15:29:38,200.34246575342465,Squat,squat,6,8.904109589041095,2,1350.0,225.0,Squat 1,squat
2015-12-12 15:29:38,244.8630136986301,Squat,squat,6,8.904109589041095,3,1650.0,275.0,Squat 1,squat
2015-12-12 15:29:38,262.6712328767123,Squat,squat,6,8.904109589041095,4,1770.0,295.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat,squat,6,8.904109589041095,5,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat,squat,6,8.904109589041095,6,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,280.4794520547945,Squat,squat,6,8.904109589041095,7,1890.0,315.0,Squat 1,squat
2015-12-12 15:29:38,200.34246575342465,Squat,squat,8,8.904109589041095,8,1800.0,225.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,12,,1,1380.0,115.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,12,,2,1380.0,115.0,Squat 1,squat
2015-12-12 15:29:38,0.0,Leg curl,leg curl,10,,3,1250.0,125.0,Squat 1,squat
2015-12-18 17:40:08,164.72602739726025,Squat,squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-18 17:40:08,164.72602739726025,Squat,squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2015-12-18 17:40:08,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat,squat,8,8.904109589041095,4,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat,squat,8,8.904109589041095,5,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat,squat,8,8.904109589041095,6,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,253.7671232876712,Squat,squat,8,8.904109589041095,7,2280.0,285.0,Squat 1,squat
2015-12-18 17:40:08,262.6712328767123,Squat,squat,8,8.904109589041095,8,2360.0,295.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,1,1560.0,130.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,2,1560.0,130.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,3,1560.0,130.0,Squat 1,squat
2015-12-18 17:40:08,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,1,1110.0,185.0,Squat 1,squat
2015-12-18 17:40:08,164.72602739726025,Squat (Barbell),squat,6,8.904109589041095,2,1110.0,185.0,Squat 1,squat
2015-12-18 17:40:08,200.34246575342465,Squat (Barbell),squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,4,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,5,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,244.8630136986301,Squat (Barbell),squat,8,8.904109589041095,6,2200.0,275.0,Squat 1,squat
2015-12-18 17:40:08,253.7671232876712,Squat (Barbell),squat,8,8.904109589041095,7,2280.0,285.0,Squat 1,squat
2015-12-18 17:40:08,262.6712328767123,Squat (Barbell),squat,8,8.904109589041095,8,2360.0,295.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,1,1560.0,130.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,2,1560.0,130.0,Squat 1,squat
2015-12-18 17:40:08,0.0,Leg curl,leg curl,12,,3,1560.0,130.0,Squat 1,squat
2015-12-23 17:53:46,182.53424657534245,Squat,squat,5,8.904109589041095,1,1025.0,205.0,Squat 1,squat
2015-12-23 17:53:46,182.53424657534245,Squat,squat,8,8.904109589041095,2,1640.0,205.0,Squat 1,squat
2015-12-23 17:53:46,200.34246575342465,Squat,squat,8,8.904109589041095,3,1800.0,225.0,Squat 1,squat
2015-12-23 17:53:46,218.1506849315068,Squat,squat,8,8.904109589041095,4,1960.0,245.0,Squat 1,squat
2015-12-23 17:53:46,218.1506849315068,Squat,squat,8,8.904109589041095,5,1960.0,245.0,Squat 1,squat
2015-12-23 17:53:46,244.8630136986301,Squat,squat,5,8.904109589041095,6,1375.0,275.0,Squat 1,squat
2015-12-23 17:53:46,244.8630136986301,Squat,squat,9,8.904109589041095,7,2475.0,275.0,Squat 1,squat
2015-12-23 17:53:46,280.4794520547945,Squat,squat,6,8.904109589041095,8,1890.0,315.0,Squat 1,squat
2015-12-23 17:53:46,280.4794520547945,Squat,squat,7,8.904109589041095,9,2205.0,315.0,Squat 1,squat
2015-12-23 17:53:46,280.4794520547945,Squat,squat,5,8.904109589041095,10,1575.0,315.0,Squat 1,squat
2015-12-23 17:53:46,0.0,Leg curl,leg curl,10,,1,1300.0,130.0,Squat 1,squat
2015-12-23 17:53:46,0.0,Leg curl,leg curl,10,,2,1300.0,130.0,Squat 1,squat
2015-12-23 17:53:46,0.0,Leg curl,leg curl,10,,3,1350.0,135.0,Squat 1,squat
2015-12-23 17:53:46,395.79545454545456,Leg press,leg press,12,8.795454545454545,1,5400.0,450.0,Squat 1,squat
2015-12-23 17:53:46,395.79545454545456,Leg press,leg press,12,8.795454545454545,2,5400.0,450.0,Squat 1,squat
2015-12-23 17:53:46,402.83181818181816,Leg press,leg press,12,8.795454545454545,3,5496.0,458.0,Squat 1,squat
2015-12-23 17:53:46,0.0,Cycling,cycling,0,,1,0.0,0.0,Squat 1,squat
2015-12-23 17:53:46,182.53424657534245,Squat (Barbell),squat,5,8.904109589041095,1,1025.0,205.0,Squat 1,squat
